,id,name,address,city,state,area,postal_code,country,phone,lat,lng,price,reserve_url,mobile_reserve_url,image_url,Unnamed: 0,overall_rating,recommended_to_a_friend,food,service,ambiance,noise_level,dining_style,cuisines,price_range,hours_of_operation
453,70681,Caffe Storico,New-York Historical Society,New York,NY,New York / Tri-State Area,10024,US,2124859211x,40.77944,-73.973911,3,http://www.opentable.com/single.aspx?rid=70681,http://mobile.opentable.com/opentable/?restId=70681,https://www.opentable.com/img/restimages/70681.jpg,288,4.2,85,4,4.2,4.2,Moderate,Casual Elegant,Contemporary Italian,$31 to $50, BRUNCHSaturday and Sunday:  11am–4:00pm LUNCHTuesday–Friday:  11:30am–2:30pmDINNERTuesday–Friday:  5pm -10:00pmSaturday:  5:30pm-10:00pmCLOSED MONDAY                                               
455,38431,Coppola's West,206 W 79th Street,New York,NY,New York / Tri-State Area,10024,US,2128773840,40.783806,-73.979935,3,http://www.opentable.com/single.aspx?rid=38431,http://mobile.opentable.com/opentable/?restId=38431,https://www.opentable.com/img/restimages/38431.jpg,289,4.4,94,4.5,4.4,4.2,Moderate,Casual Elegant,Italian,$31 to $50,Monday - Saturday: 12:00pm - 12:00am Sunday: 12:00pm - 11:00pm
456,140917,Tangled Vine,434 Amsterdam Ave,New York,NY,New York / Tri-State Area,10024,US,6468633896,40.784488,-73.977729,2,http://www.opentable.com/single.aspx?rid=140917,http://mobile.opentable.com/opentable/?restId=140917,https://www.opentable.com/img/restimages/140917.jpg,290,4.2,91,3.7,3.8,3.9,Moderate,Casual Elegant,Mediterranean Tapas / Small Plates Continental,$30 and under,Happy Hour: Saturday & Sunday 3-6pm $1 oysters with food/drink specialsHappy Hour: Monday -Friday 4:30-7pm  $1 oysters with food/drink specialsDinner: Sunday & Monday: 4:30pm - 10:00pmDinner: Tuesday-Thursday: 4:30pm-11pmDinner: Friday & Saturday: 4:30pm - 12:00amTuesday Live Jazz  8-11pm no coverWinesday Wednesday purchase wines by the glass from any bottle in our cellar!
458,81244,Serafina Upper West,2178 Broadway,New York,NY,New York / Tri-State Area,10024,US,2125950092x,40.782459,-73.980705,2,http://www.opentable.com/single.aspx?rid=81244,http://mobile.opentable.com/opentable/?restId=81244,https://www.opentable.com/img/restimages/81244.jpg,291,3.8,67,3.7,3.2,3,Moderate,Casual Dining,Italian,$30 and under,Breakfast: Daily: 7:00am - 11:00amLunch: Daily: 11:00am - 5:00pm  Dinner: Monday - Friday: 5:00pm - 12:00am Satuday - Sunday: 5:00pm - 1:00am  Brunch: Saturday - Sunday: 11:00am - 3:00pm  
459,63595,Swagat,411 A Amsterdam Avenue,New York,NY,New York / Tri-State Area,10024,US,2123621400,40.783526,-73.977863,2,http://www.opentable.com/single.aspx?rid=63595,http://mobile.opentable.com/opentable/?restId=63595,https://www.opentable.com/img/restimages/63595.jpg,292,4.4,95,4.5,4.5,3.9,Quiet,Fine Dining,Indian,$30 and under,Lunch: Monday - Friday: 12:00pm - 3:00pm Saturday - Sunday: 12:00pm - 5:00pm; Dinner: Sunday - Thursday: 5:00pm - 10:30pm Friday - Saturday: 5:00pm - 11:00pm
461,58861,Hi-Life Bar & Grill,477 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10024,US,2127877199,40.785571,-73.976371,2,http://www.opentable.com/single.aspx?rid=58861,http://mobile.opentable.com/opentable/?restId=58861,https://www.opentable.com/img/restimages/58861.jpg,293,4.4,100,4.2,4.4,4.1,Moderate,Casual Dining,American Steak Sushi,$30 and under,Brunch: Saturday & Sunday 10:30am - 4:00pmDinner: Sunday - Thursday: 4:30pm - 11:00pm Friday: 4:30pm - 2:00am Saturday: 4:00pm -2:00am
462,29746,Bodrum Turkish Mediterranean,584 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10024,US,2127992806x,40.789205,-73.973906,2,http://www.opentable.com/single.aspx?rid=29746,http://mobile.opentable.com/opentable/?restId=29746,https://www.opentable.com/img/restimages/29746.jpg,294,4.4,93,4.4,4.4,4.2,Moderate,Casual Elegant,Turkish Mediterranean,$30 and under,Lunch: Daily: 11:30am - 4:45pm; Dinner: Sunday - Wednesday: 5:00pm - 10:15pm Thursday-Saturday: 5:00pm - 10:45pm; Brunch: Saturday - Sunday: 11:30am - 3:00pm
464,79705,Alachi Masala,488 Amsterdam Ave,New York,NY,New York / Tri-State Area,10024,US,2128747420,40.786143,-73.97636,2,http://www.opentable.com/single.aspx?rid=79705,http://mobile.opentable.com/opentable/?restId=79705,https://www.opentable.com/img/restimages/79705.jpg,295,4.4,100,4.4,4.6,4.2,Quiet,Casual Dining,Indian,$30 and under,Monday - Sunday: 12:00pm - 11:00pm
466,63487,Bettola,412 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10024,US,2127871660,40.783705,-73.978149,2,http://www.opentable.com/single.aspx?rid=63487,http://mobile.opentable.com/opentable/?restId=63487,https://www.opentable.com/img/restimages/63487.jpg,296,4.2,79,4,4.2,4.1,Moderate,Casual Dining,Italian,$30 and under,Brunch: Saturday - Sunday: 11:00 AM - 4:00 PM.Lunch: Monday - Friday: 12:00 PM - 4:00 PM.Dinner: Monday - Thursday: 5:00 PM - 11:00 PM Friday - Saturday: 5:00 PM - 11:00 PM Sunday: 5:00 PM - 10:30 PM.
467,42784,Big Daddy’s – Upper West Side,2454 Broadway,New York,NY,New York / Tri-State Area,10024,US,2126772004,40.791317,-73.974097,2,http://www.opentable.com/single.aspx?rid=42784,http://mobile.opentable.com/opentable/?restId=42784,https://www.opentable.com/img/restimages/42784.jpg,297,4.4,78,4.1,4,3.9,Moderate,Casual Dining,American Comfort Food Breakfast,$30 and under,Sunday-Thursday: 8:00 am- 11:00 pmFriday- Saturday:  8:00 am- 12:00 am
469,40456,5 Napkin Burger - Upper West Side,2315 Broadway,New York,NY,New York / Tri-State Area,10024,US,2123334488x,40.786983,-73.977762,2,http://www.opentable.com/single.aspx?rid=40456,http://mobile.opentable.com/opentable/?restId=40456,https://www.opentable.com/img/restimages/40456.jpg,298,4.3,88,4.3,4.1,4,Moderate,Casual Dining,American Burgers,$30 and under,Monday - Friday: 11:30am - 12:00am; Saturday - Sunday: 11:00am - 12:00am
470,36058,Sarabeth's West,423 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10024,US,2124966280x,40.783869,-73.977432,2,http://www.opentable.com/single.aspx?rid=36058,http://mobile.opentable.com/opentable/?restId=36058,https://www.opentable.com/img/restimages/36058.jpg,299,4.4,90,4.3,4.2,4.1,Moderate,Casual Dining,American,$30 and under,Breakfast: Monday - Friday: 8:00am - 3:30pm; Brunch: Saturday - Sunday: 8:00am - 4:00pm; Lunch: Monday - Friday: 11:00am - 3:30pm; Dinner: Monday - Saturday: 5:00pm - 10:00pm Sunday: 5:00pm - 10:00pm; Late Lunch: Monday - Friday: 3:30pm - 5:00pm Saturday - Sunday: 4:00pm - 5:00pm
471,145321,Awadh,2588 Broadway,New York,NY,New York / Tri-State Area,10025,US,6468613241,40.795586,-73.970743,3,http://www.opentable.com/single.aspx?rid=145321,http://mobile.opentable.com/opentable/?restId=145321,https://www.opentable.com/img/restimages/145321.jpg,300,4.4,94,4.4,4.2,4.1,Moderate,Fine Dining,Indian,$31 to $50,Lunch: Monday - Friday: 12:00pm - 3:00pm  Brunch:Lunch: Saturday - Sunday: 12:00pm - 3:00pmDinner: Monday - Sunday: 5:00pm - 10:30pm
472,110455,The Ellington,936 Amsterdam Ave,New York,NY,New York / Tri-State Area,10025,US,2122224050x,40.800714,-73.965906,2,http://www.opentable.com/single.aspx?rid=110455,http://mobile.opentable.com/opentable/?restId=110455,https://www.opentable.com/img/restimages/110455.jpg,301,4.3,94,4.2,4.2,4.3,Quiet,Casual Dining,American Comfort Food Gastro Pub,$30 and under,LunchMonday - Friday: 11:00am - 4:00pmDinnerSunday - Thursday: 4:00pm - 2:00am; Friday & Saturday: 4:00pm - 4:00amBrunchSaturday & Sunday: 11:00am - 4:00pm
474,116302,Mexican Festival Restaurant,2672 Broadway,New York,NY,New York / Tri-State Area,10025,US,6469129334x,40.798199,-73.968844,2,http://www.opentable.com/single.aspx?rid=116302,http://mobile.opentable.com/opentable/?restId=116302,https://www.opentable.com/img/restimages/116302.jpg,302,3.6,64,3.6,3.4,3.7,Moderate,Casual Dining,Mexican Seafood Burgers,$30 and under,Monday-Friday 12pm-11pm  Saturday 11am-1pm  Sunday 11am-10pm
475,105739,Amigos,2888 Broadway,New York,NY,New York / Tri-State Area,10025,US,2128641143,40.805647,-73.965262,2,http://www.opentable.com/single.aspx?rid=105739,http://mobile.opentable.com/opentable/?restId=105739,https://www.opentable.com/img/restimages/105739.jpg,303,3.8,62,3.7,3.4,3.6,Energetic,Casual Dining,Mexican Mexican / Southwestern,$30 and under,Saturday & Sunday: 10:30am - 4:00pmMonday - Friday: 11:00am - 3:00pmSunday - Thursday: 5:00pm - 12:00amFriday: 5:00pm - 1:00amSaturday: 5:00pm - 1:00am
476,66787,Tropical Sensation,953 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10025,US,2122220098,40.798821,-73.966885,2,http://www.opentable.com/single.aspx?rid=66787,http://mobile.opentable.com/opentable/?restId=66787,https://www.opentable.com/img/restimages/66787.jpg,304,4,87,4.3,3.8,3.5,Moderate,Casual Dining,Latin American Caribbean Latin / Spanish,$30 and under,Monday - Sunday: 8:30 am - 11:00 amMonday - Sunday: 11:00 am - 4:00 pm Sunday - Thursday: 4:00 pm - 11:00 pmFriday - Saturday: 4:00 pm - 12:00 am
478,74227,Piccola Cucina Enoteca - Prince St.,184 Prince St.,New York,NY,New York / Tri-State Area,10025,US,2126253200x,40.726313,-74.002131,2,http://www.opentable.com/single.aspx?rid=74227,http://mobile.opentable.com/opentable/?restId=74227,https://www.opentable.com/img/restimages/74227.jpg,305,4.6,94,4.6,4.6,4.1,Moderate,Casual Dining,Italian Mediterranean Vegetarian,$30 and under,Monday to Sunday: 11.30am - 11.00pmFriday/Saturday: 11.30am - 11.30pm
479,45850,Smoke Jazz and Supper Club,2751 Broadway,New York,NY,New York / Tri-State Area,10025,US,(212) 864-6662x,40.80122,-73.968013,3,http://www.opentable.com/single.aspx?rid=45850,http://mobile.opentable.com/opentable/?restId=45850,https://www.opentable.com/img/restimages/45850.jpg,306,4.4,90,4.1,4.2,4.5,Moderate,Casual Elegant,Contemporary American American Soul food,$31 to $50,Brunch: Sunday & New Year's Day: 11:00am - 3:30pm; Dinner: Sunday-Thursday: 6:00pm - 1am Friday & Saturday 6pm-2amIMPORTANT RESERVATION INFORMATION:Please check the Smoke Calendar page at www.smokejazz.com to view music charge policies for the date you are planning to join us. If you are a Smoke Rewards Card holder you are entitled to use your card Monday - Thursday with the exception of some special events. We kindly recommend that our guests purchase tickets in advance on our website. You are always welcome to call us with questions or concerns regarding music charge policies at (212) 864-6662. Thank you!
480,138754,Vino Levantino,210 W 94th St,New York,NY,New York / Tri-State Area,10025,US,2122803333,40.792981,-73.972168,2,http://www.opentable.com/single.aspx?rid=138754,http://mobile.opentable.com/opentable/?restId=138754,https://www.opentable.com/img/restimages/138754.jpg,307,4.4,94,4.4,4.3,4.3,Quiet,Casual Dining,Wine Bar Middle Eastern,$30 and under,"
Sunday - Wednesday: 5:00pm - 12:00am
Thursday - Saturday: 5:00pm - 2:00am"
481,22924,Kouzan,685 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10025,US,2122808099,40.792405,-73.971566,2,http://www.opentable.com/single.aspx?rid=22924,http://mobile.opentable.com/opentable/?restId=22924,https://www.opentable.com/img/restimages/22924.jpg,308,4.3,91,4.1,4.2,4,Moderate,Casual Dining,Japanese Sushi,$30 and under,Lunch: Daily: 11:30am - 4:00pm; Dinner: Daily: 4:00pm - 11:30pm
482,63523,Acqua - NYC,718 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10025,US,2122222752,40.793305,-73.971155,2,http://www.opentable.com/single.aspx?rid=63523,http://mobile.opentable.com/opentable/?restId=63523,https://www.opentable.com/img/restimages/63523.jpg,309,4.2,79,3.9,4.2,3.9,Moderate,Casual Dining,Italian Mediterranean,$30 and under,Brunch: Saturday - Sunday: 11:00 AM - 4:00 PM.Lunch: Monday - Friday: 12:00 PM - 4:00 PM.Dinner: Monday - Friday: 4:00 PM - 11:00 PM Saturday - Sunday: 4:00 PM - 11:30 PM.
485,55396,107 West,2787 Broadway,New York,NY,New York / Tri-State Area,10025,US,2128641555,40.802688,-73.96809,2,http://www.opentable.com/single.aspx?rid=55396,http://mobile.opentable.com/opentable/?restId=55396,https://www.opentable.com/img/restimages/55396.jpg,310,3.8,80,3.7,4.1,3.8,Quiet,Casual Dining,American Sushi,$30 and under,Lunch: Monday - Saturday: 12:00pm - 4:00pm; Dinner: Monday - Thursday: 4:00pm - 11:00pm Friday - Saturday: 4:00pm - 11:30pm Sunday: 4:00pm - 10:30pm; Brunch: Saturday - Sunday: 11:00am - 4:00pm
486,76816,Noche Mexicana,842 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10025,US,2126626900,40.797419,-73.968118,2,http://www.opentable.com/single.aspx?rid=76816,http://mobile.opentable.com/opentable/?restId=76816,https://www.opentable.com/img/restimages/76816.jpg,311,3.7,91,3.7,3.6,3,Moderate,Casual Dining,Mexican,$30 and under,Lunch: Monday - Sunday: 12:00pm - 3:00pm Dinner: Monday - Sunday: 3:00pm - 11:00pm; Breakfast: Monday - Sunday: 10:00am - 12:00pm
487,44515,Indus Valley,2636 Broadway,New York,NY,New York / Tri-State Area,10025,US,2122229222,40.79714,-73.969842,2,http://www.opentable.com/single.aspx?rid=44515,http://mobile.opentable.com/opentable/?restId=44515,https://www.opentable.com/img/restimages/44515.jpg,312,4.5,89,4.6,4.2,4.1,Quiet,Casual Dining,Indian,$30 and under,Lunch and Dinner: Daily: 11:00am - 11:00pm
490,6026,Regional,2607 Broadway,New York,NY,New York / Tri-State Area,10025,US,2126661915,40.796,-73.971,2,http://www.opentable.com/single.aspx?rid=6026,http://mobile.opentable.com/opentable/?restId=6026,https://www.opentable.com/img/restimages/6026.jpg,313,4.3,91,4.1,4.1,4.1,Moderate,Casual Dining,Italian Modern European,$30 and under,"Brunch: Saturday & Sunday 11:00am-3:30pm; Dinner: Monday - Wednesday 5:00pm-11:00pm Thursday - Saturday 5:00pm-11:30pm Sunday 5:00pm-10:30pm 

"
491,145900,Arco Cafe,886 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10025,US,2126650033,40.798721,-73.967229,2,http://www.opentable.com/single.aspx?rid=145900,http://mobile.opentable.com/opentable/?restId=145900,https://www.opentable.com/img/restimages/145900.jpg,314,4.4,91,4.3,4.5,4.2,Quiet,Casual Dining,Italian Comfort Food Organic,$30 and under,Brunch: Saturday & Sunday: 11:15am - 4:00pmLunch: Monday - Friday: 12:00pm - 4:00pmSaturday & Sunday: 11:15am - 4:00pmDinner: Monday - Sunday: 12:00pm - 10:30pm
492,35026,Aangan,2701 Broadway,New York,NY,New York / Tri-State Area,10025,US,212-280-4100,40.799456,-73.968779,2,http://www.opentable.com/single.aspx?rid=35026,http://mobile.opentable.com/opentable/?restId=35026,https://www.opentable.com/img/restimages/35026.jpg,315,4.5,95,4.5,4.5,3.9,Quiet,Fine Dining,Indian,$30 and under,Lunch: Monday - Sunday: 10:00pm - 3:00pm; Dinner: Monday - Sunday: 5:00pm - 10:00pm
493,23848,Bistro Ten 18,1018 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10025,US,2126627600,40.802946,-73.963874,2,http://www.opentable.com/single.aspx?rid=23848,http://mobile.opentable.com/opentable/?restId=23848,https://www.opentable.com/img/restimages/23848.jpg,316,4.3,89,4.2,4,4.3,Moderate,Casual Elegant,Mediterranean,$30 and under,Monday 11am-10.30pmTuesday 11am-10.30pmWednesday 11am-10.30pmThursday 11am-10.30pmFriday 11am-10.45pmSaturday 11am-10.45pmSunday 11am-10.30pmBar hours until midnight..
494,26677,Henry's Restaurant,2745 Broadway,New York,NY,New York / Tri-State Area,10025,US,2128660600,40.800925,-73.968485,2,http://www.opentable.com/single.aspx?rid=26677,http://mobile.opentable.com/opentable/?restId=26677,https://www.opentable.com/img/restimages/26677.jpg,317,4.2,96,4.1,3.9,4.3,Quiet,Casual Dining,Contemporary American American,$30 and under,Brunch: Saturday - Sunday: 11:00am - 4:00pm; Lunch: Monday - Friday: 12:00pm - 5:00pm; Dinner: Sunday - Thursday: 5:00pm - 11:00pm Friday - Saturday: 5:00pm - 12:00am
496,114283,Harlem Tavern,2153 Frederick Douglas Blvd,New York,NY,New York / Tri-State Area,10026,US,2128664500,40.804768,-73.955696,2,http://www.opentable.com/single.aspx?rid=114283,http://mobile.opentable.com/opentable/?restId=114283,https://www.opentable.com/img/restimages/114283.jpg,318,4.1,92,3.9,4.1,4.3,Energetic,Casual Dining,American,$30 and under,Lunch: Monday - Friday: 12:00pm - 5:00pm Dinner: Monday - Thursday: 5:00pm - 12:00am Friday & Saturday: 4:00pm - 1:00am Sunday: 4:00pm - 12:00am Brunch: Saturday & Sunday: 11:00am - 4:00pm
497,110815,Minton's,206 W 118th St,New York,NY,New York / Tri-State Area,10026,US,212-243-2222x,40.804723,-73.952243,3,http://www.opentable.com/single.aspx?rid=110815,http://mobile.opentable.com/opentable/?restId=110815,https://www.opentable.com/img/restimages/110815.jpg,319,4.6,88,4.4,4.4,4.6,Moderate,Casual Elegant,American Contemporary American Steak,$31 to $50,Sunday - Wednesday: 6pm - 12amThursday -Saturday: 6pm - 1am 
500,110803,The Cecil,210 W 118th St,New York,NY,New York / Tri-State Area,10026,US,212-866-1262x,40.804807,-73.952244,2,http://www.opentable.com/single.aspx?rid=110803,http://mobile.opentable.com/opentable/?restId=110803,https://www.opentable.com/img/restimages/110803.jpg,320,4.2,92,4.3,4,4.2,Moderate,Casual Dining,American Steakhouse,$31 to $50,Monday - Closed Sunday Tuesday  Wednesday 5 pm - 12 am Thursday - Saturday 5 pm - 1 am Sunday Brunch 12 pm - 3 pm 
502,63250,Lido,2168 Frederick Douglass Blvd.,New York,NY,New York / Tri-State Area,10026,US,6464908575x,40.805055,-73.954881,2,http://www.opentable.com/single.aspx?rid=63250,http://mobile.opentable.com/opentable/?restId=63250,https://www.opentable.com/img/restimages/63250.jpg,321,4.5,96,4.5,4.5,4.4,Moderate,Casual Elegant,Italian,$30 and under,Lunch: Monday - Friday: 11:30am - 4:00pm; Dinner: Monday - Thursday & Sunday: 4:00pm - 10:00pm Friday - Saturday: 4:00pm - 11:00pm; Brunch: Saturday - Sunday: 10:30am - 4:00pm
504,57901,Chocolat Restaurant Lounge,2217-23 Frederick Douglass Blvd.,New York,NY,New York / Tri-State Area,10026,US,2122224545x,40.806952,-73.953679,2,http://www.opentable.com/single.aspx?rid=57901,http://mobile.opentable.com/opentable/?restId=57901,https://www.opentable.com/img/restimages/57901.jpg,322,4.2,81,4.2,4.1,4.2,Moderate,Casual Elegant,Comfort Food Soul food Contemporary American,$30 and under,Brunch: Saturday 10am - 4pm Sunday 10am-4:30pm  Lunch: 11am - 4pm Daily  Dinner - Monday-Thursday 4pm - 11pm  Friday-Saturday Dinner 4pm - 2am Sunday Dinner 5pm -10pm
506,5274,Dinosaur Bar-B-Que - Harlem,700 west 125th st,New York,NY,New York / Tri-State Area,10027,US,2126941777x,40.818118,-73.960517,2,http://www.opentable.com/single.aspx?rid=5274,http://mobile.opentable.com/opentable/?restId=5274,https://www.opentable.com/img/restimages/5274.jpg,323,4.3,89,4.3,4.2,4.2,Moderate,Casual Dining,Barbecue,$30 and under,Closed for Christmas. Closes 4 p.m. Christmas Eve. Open New Year's Eve and New Year's DayLunch: Monday - Sunday 11:30am-4:30pm; Dinner: Monday - Thursday 4:30pm-11:00pm Friday & Saturday 4:30pm-12:00am Sunday 12:00pm-10:00pmCatering is available.
507,114856,Barawine,200 Lenox Ave,New York,NY,New York / Tri-State Area,10027,US,6467564154x,40.804583,-73.94771,2,http://www.opentable.com/single.aspx?rid=114856,http://mobile.opentable.com/opentable/?restId=114856,https://www.opentable.com/img/restimages/114856.jpg,324,4.4,91,4.3,4.2,4.4,Moderate,Casual Elegant,French,$30 and under,Monday - Thursday  4pm - 10pmFriday        4pm - 11pmSaturday                            11.30am - 11pmSunday                               11.30 am- 10:00 pmThe bar will stay Open Until the Fun Stops
508,48841,Red Rooster Harlem,310 Lenox Avenue,New York,NY,New York / Tri-State Area,10027,US,2127929001,40.808147,-73.944909,3,http://www.opentable.com/single.aspx?rid=48841,http://mobile.opentable.com/opentable/?restId=48841,https://www.opentable.com/img/restimages/48841.jpg,325,4.4,90,4.4,4.2,4.4,Moderate,Casual Elegant,American Scandinavian Southern,$31 to $50,
509,81952,Corner Social,321 Lenox Avenue,New York,NY,New York / Tri-State Area,10027,US,2125108552,40.808639,-73.945303,2,http://www.opentable.com/single.aspx?rid=81952,http://mobile.opentable.com/opentable/?restId=81952,https://www.opentable.com/img/restimages/81952.jpg,326,4,89,3.9,3.9,4,Energetic,Casual Dining,American,$30 and under,Lunch: Monday - Friday 11 am - 4 pmDinner: Monday - Sunday 4 pm to 12 am Brunch: Saturday - Sunday 11 am - 4 pm Late night menu: Every night 12 am - 2 am
510,63517,Bettolona,3143 Broadway,New York,NY,New York / Tri-State Area,10027,US,2127491125,40.814209,-73.959881,2,http://www.opentable.com/single.aspx?rid=63517,http://mobile.opentable.com/opentable/?restId=63517,https://www.opentable.com/img/restimages/63517.jpg,327,4.4,100,4.3,4.5,4.1,Moderate,Casual Dining,Italian Pizzeria,$30 and under,Sunday - Wednesday : 11:00 AM - 11:00 PMThursday -  Saturday - 11:00 AM - 12: AM
511,63895,Kitchenette - Uptown,1272 Amsterdam Avenue,New York,NY,New York / Tri-State Area,10027,US,2125317600x,40.811234,-73.957997,2,http://www.opentable.com/single.aspx?rid=63895,http://mobile.opentable.com/opentable/?restId=63895,https://www.opentable.com/img/restimages/63895.jpg,328,4.5,96,4.3,4.5,4.1,Moderate,Casual Dining,American Comfort Food Home cooking,$30 and under,Breakfast: Monday - Friday: 8:00 AM to 4:30 PM Brunch: Saturday - Sunday: 9:00AM to 4:30 PM Lunch: Monday - Friday: 11:00 AM to 5:00 PM Dinner: Monday - Sunday: 5:00 PM to 10:00 PM
514,151660,Boulevard Bistro,239 Lenox Ave.,New York,NY,New York / Tri-State Area,10027,US,2126786200,40.80586,-73.946997,3,http://www.opentable.com/single.aspx?rid=151660,http://mobile.opentable.com/opentable/?restId=151660,https://www.opentable.com/img/restimages/151660.jpg,329,4.5,89,4.4,4.4,4.4,Moderate,Casual Dining,Southern American Comfort Food,$31 to $50,Monday closedTuesday closed  until 5:00pmWednesday-Friday  Lunch 11:00am - 3:30pmTuesday - Friday Dinner 5:00pm - 11:00pmSaturday Dinner 6:00pm - 11:00pmBrunch: Saturday: 9:00am - 4:00pmSunday Brunch 10:00am - 6:00pmSunday: closed for dinner
518,105004,Maison Harlem,341 St. Nicholas Ave,New York,NY,New York / Tri-State Area,10027,US,(212) 222-9224x,40.812052,-73.951491,2,http://www.opentable.com/single.aspx?rid=105004,http://mobile.opentable.com/opentable/?restId=105004,https://www.opentable.com/img/restimages/105004.jpg,330,4.4,96,4.3,4.3,4.4,Moderate,Casual Dining,French,$30 and under,DINNER:Monday - Thursday: from 4pm to 12amFriday: from 4pm to 1amSaturday: from 4pm to 1amSunday: from 4pm to 12amLUNCH:Monday - Friday: from 11am to 4pm BRUNCH: Saturday - Sunday: from 10am to 4pm
519,94081,83 1/2,345-349 East 83rd Street,New York,NY,New York / Tri-State Area,10028,US,2127378312x,40.775211,-73.951233,2,http://www.opentable.com/single.aspx?rid=94081,http://mobile.opentable.com/opentable/?restId=94081,https://www.opentable.com/img/restimages/94081.jpg,331,4.4,98,4.5,4.4,4,Moderate,Casual Elegant,Italian Contemporary Italian European,$30 and under,Sunday-Thursday: 5:00pm -10:00pmFriday-Saturday: 5:00pm -11:00pm
521,58072,Sfoglia,135 E. 92nd Street,New York,NY,New York / Tri-State Area,10028,US,2128311402,40.783528,-73.952998,3,http://www.opentable.com/single.aspx?rid=58072,http://mobile.opentable.com/opentable/?restId=58072,https://www.opentable.com/img/restimages/58072.jpg,332,4.6,89,4.5,4.6,4.4,Moderate,Home Style,Italian,$31 to $50,Dinner: Sunday - Monday: 5:30pm - 10:00pm Tuesday - Saturday: 5:30pm - 10:30pm
522,67705,Ithaka,308 East 86th Street,New York,NY,New York / Tri-State Area,10028,US,2126289100,40.777503,-73.951313,3,http://www.opentable.com/single.aspx?rid=67705,http://mobile.opentable.com/opentable/?restId=67705,https://www.opentable.com/img/restimages/67705.jpg,333,4.3,96,4.4,4.5,4.2,Quiet,Casual Elegant,Greek Seafood,$31 to $50,"Lunch: Saturday - Sunday: 12:30PM - 3:30PM
Diner: Monday - Friday: 4:00PM - 10:30PM Saturday - Sunday: 3:30PM - 10:30PM"
523,20197,Central Park BoatHouse,E 72nd,New York,NY,New York / Tri-State Area,10028,US,2125172233,40.769751,-73.960592,3,http://www.opentable.com/single.aspx?rid=20197,http://mobile.opentable.com/opentable/?restId=20197,https://www.opentable.com/img/restimages/20197.jpg,334,4.4,91,4.3,4.3,4.6,Moderate,Casual Elegant,American Seafood,$31 to $50,"Brunch: Saturday & Sunday: 9:30am - 4:00pm Walk-In Only; Lunch: Monday - Friday: 12:00pm- 4:00pm Reservations Recommended; Dinner (Seasonal Mid April-Last Week in October): Saturday & Sunday: 6:00pm - 9:30pm Reservations Recommended. Monday - Friday: 5:30pm - 9:30pm (Seasonal Mid April-Last Week in October) Reservations Recommended 
"
524,63865,Luna Rossa Ristorante,347 East 85th Street,New York,NY,New York / Tri-State Area,10028,US,(212) 517-3118x,40.776545,-73.95041,3,http://www.opentable.com/single.aspx?rid=63865,http://mobile.opentable.com/opentable/?restId=63865,https://www.opentable.com/img/restimages/63865.jpg,335,4.5,95,4.5,4.5,4.4,Quiet,Casual Dining,Italian,$31 to $50,Mon–Sat 4:00 pm–10:00 pmDinnerDaily 4:00 pm–10:30 pm
525,4019,Jacques Brasserie,204-206 E 85th Street,New York,NY,New York / Tri-State Area,10028,US,2123272272,40.778059,-73.954308,3,http://www.opentable.com/single.aspx?rid=4019,http://mobile.opentable.com/opentable/?restId=4019,https://www.opentable.com/img/restimages/4019.jpg,336,4.4,95,4.4,4.5,4.5,Quiet,Casual Dining,French,$31 to $50,Lunch: 12:00pm-4:00pmDinner: 4:00pm-11:00pm(Fri & Sat dinner til midnight)? Bar Menu: Daily 4-5pm?Brunch: 11:30am-3:30pm(Sunday brunch until 4:00)
526,99967,Wa Jeal,1588 Second Avenue,New York,NY,New York / Tri-State Area,10028,US,2123963339,40.77539,-73.953263,2,http://www.opentable.com/single.aspx?rid=99967,http://mobile.opentable.com/opentable/?restId=99967,https://www.opentable.com/img/restimages/99967.jpg,337,4.5,97,4.5,4.7,4.3,Quiet,Casual Dining,Chinese,$30 and under,"Lunch/Dinner: Monday - Thursday: 11:30 am - 11:00pm Friday: 11:30am -11:30pm Saturday: 12:00pm - 11:30pm
Sunday: 12:00pm - 11:00pm 
"
529,63796,OM Real Indian Food,1593 Second Avenue,New York,NY,New York / Tri-State Area,10028,US,2126284500,40.775776,-73.953496,2,http://www.opentable.com/single.aspx?rid=63796,http://mobile.opentable.com/opentable/?restId=63796,https://www.opentable.com/img/restimages/63796.jpg,338,4.1,73,3.9,4.1,3.4,Moderate,Casual Dining,Indian,$30 and under,Lunch: Monday - Sunday: 11:30am - 3:00pm; Dinner: Monday - Sunday: 5:00pm - 11:00pm
